seqid,source,type,start,end,score,strand,phase,attributes
7B,IWGSC,gene,44268662,44270865,.,+,.,ID=gene:TraesCS7B02G044800;biotype=protein_coding;gene_id=TraesCS7B02G044800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,44938366,44941071,.,-,.,ID=gene:TraesCS7B02G045900;biotype=protein_coding;gene_id=TraesCS7B02G045900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,44941586,44945006,.,-,.,ID=gene:TraesCS7B02G046000;biotype=protein_coding;description=Hydroxyproline O-arabinosyltransferase 1 [Source:Projected from Arabidopsis thaliana (AT5G25265) UniProtKB/Swiss-Prot%3BAcc:Q8W4E6];gene_id=TraesCS7B02G046000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,45175301,45177003,.,-,.,ID=gene:TraesCS7B02G046400;biotype=protein_coding;gene_id=TraesCS7B02G046400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,59742450,59743808,.,+,.,ID=gene:TraesCS7B02G057300;biotype=protein_coding;gene_id=TraesCS7B02G057300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,79076474,79086394,.,+,.,ID=gene:TraesCS7B02G071700;biotype=protein_coding;description=Kinesin-like protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6CGK9];gene_id=TraesCS7B02G071700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,107915903,107932369,.,+,.,ID=gene:TraesCS7B02G094100;biotype=protein_coding;gene_id=TraesCS7B02G094100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,112890876,112891785,.,+,.,ID=gene:TraesCS7B02G097800;biotype=protein_coding;gene_id=TraesCS7B02G097800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,125724058,125726436,.,-,.,ID=gene:TraesCS7B02G110300;biotype=protein_coding;description=Caleosin [Source:UniProtKB/TrEMBL%3BAcc:A0A1B5GE63];gene_id=TraesCS7B02G110300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,133482798,133492588,.,-,.,ID=gene:TraesCS7B02G114900;biotype=protein_coding;gene_id=TraesCS7B02G114900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,133704932,133705387,.,+,.,ID=gene:TraesCS7B02G115100;biotype=protein_coding;gene_id=TraesCS7B02G115100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,135040902,135045260,.,-,.,ID=gene:TraesCS7B02G116500;biotype=protein_coding;gene_id=TraesCS7B02G116500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,144864766,144868140,.,-,.,ID=gene:TraesCS7B02G123800;biotype=protein_coding;gene_id=TraesCS7B02G123800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,147590498,147591520,.,+,.,ID=gene:TraesCS7B02G125800;biotype=protein_coding;gene_id=TraesCS7B02G125800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,162136182,162148596,.,-,.,ID=gene:TraesCS7B02G133500;biotype=protein_coding;gene_id=TraesCS7B02G133500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,205714870,205716465,.,+,.,ID=gene:TraesCS7B02G154300;biotype=protein_coding;gene_id=TraesCS7B02G154300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,222312989,222315114,.,+,.,ID=gene:TraesCS7B02G162100;biotype=protein_coding;gene_id=TraesCS7B02G162100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,224725607,224727314,.,-,.,ID=gene:TraesCS7B02G163200;biotype=protein_coding;gene_id=TraesCS7B02G163200;logic_name=iwgsc_high_conf
7B,IWGSC,gene,228811566,228812430,.,-,.,ID=gene:TraesCS7B02G165900;biotype=protein_coding;gene_id=TraesCS7B02G165900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,231698067,231709352,.,+,.,ID=gene:TraesCS7B02G167100;biotype=protein_coding;gene_id=TraesCS7B02G167100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,244635087,244643092,.,+,.,ID=gene:TraesCS7B02G172600;biotype=protein_coding;gene_id=TraesCS7B02G172600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,253687432,253688487,.,+,.,ID=gene:TraesCS7B02G177400;biotype=protein_coding;gene_id=TraesCS7B02G177400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,272718298,272720800,.,+,.,ID=gene:TraesCS7B02G181100;biotype=protein_coding;description=Vesicle-associated membrane protein 727 [Source:Projected from Arabidopsis thaliana (AT3G54300) UniProtKB/Swiss-Prot%3BAcc:Q9M376];gene_id=TraesCS7B02G181100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,316402209,316403390,.,+,.,ID=gene:TraesCS7B02G187800;biotype=protein_coding;gene_id=TraesCS7B02G187800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,336256851,336260908,.,+,.,ID=gene:TraesCS7B02G195400;biotype=protein_coding;gene_id=TraesCS7B02G195400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,337922310,337936240,.,-,.,ID=gene:TraesCS7B02G196600;biotype=protein_coding;gene_id=TraesCS7B02G196600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,339022372,339028720,.,-,.,ID=gene:TraesCS7B02G196700;biotype=protein_coding;gene_id=TraesCS7B02G196700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,339208337,339238733,.,+,.,ID=gene:TraesCS7B02G196800;biotype=protein_coding;gene_id=TraesCS7B02G196800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,360406111,360407359,.,-,.,ID=gene:TraesCS7B02G199600;biotype=protein_coding;gene_id=TraesCS7B02G199600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,391954272,391959002,.,-,.,ID=gene:TraesCS7B02G213400;biotype=protein_coding;gene_id=TraesCS7B02G213400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,403561674,403566589,.,-,.,ID=gene:TraesCS7B02G218300;biotype=protein_coding;gene_id=TraesCS7B02G218300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,403727694,403729037,.,-,.,ID=gene:TraesCS7B02G218400;biotype=protein_coding;gene_id=TraesCS7B02G218400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,405049408,405068391,.,-,.,ID=gene:TraesCS7B02G218500;biotype=protein_coding;gene_id=TraesCS7B02G218500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,405968932,405971421,.,-,.,ID=gene:TraesCS7B02G218600;biotype=protein_coding;gene_id=TraesCS7B02G218600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,429187107,429195226,.,-,.,ID=gene:TraesCS7B02G229000;biotype=protein_coding;gene_id=TraesCS7B02G229000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,431306606,431309026,.,-,.,ID=gene:TraesCS7B02G229300;biotype=protein_coding;description=Pre-mRNA cleavage factor Im 25 kDa subunit 1 [Source:Projected from Arabidopsis thaliana (AT4G29820) UniProtKB/Swiss-Prot%3BAcc:Q94AF0];gene_id=TraesCS7B02G229300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,437367152,437371654,.,-,.,ID=gene:TraesCS7B02G233600;biotype=protein_coding;gene_id=TraesCS7B02G233600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,451289256,451290621,.,+,.,ID=gene:TraesCS7B02G243000;biotype=protein_coding;description=Delta tonoplast intrinsic protein TIP2%3B2 [Source:UniProtKB/TrEMBL%3BAcc:Q6QU78];gene_id=TraesCS7B02G243000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,452806762,452816842,.,-,.,ID=gene:TraesCS7B02G244100;biotype=protein_coding;gene_id=TraesCS7B02G244100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,467528002,467535268,.,-,.,ID=gene:TraesCS7B02G253600;biotype=protein_coding;gene_id=TraesCS7B02G253600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,468953140,468954212,.,-,.,ID=gene:TraesCS7B02G254500;biotype=protein_coding;gene_id=TraesCS7B02G254500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,472394694,472397238,.,-,.,ID=gene:TraesCS7B02G255200;biotype=protein_coding;gene_id=TraesCS7B02G255200;logic_name=iwgsc_high_conf
7B,IWGSC,gene,480429361,480434393,.,+,.,ID=gene:TraesCS7B02G260300;biotype=protein_coding;gene_id=TraesCS7B02G260300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,481297581,481306591,.,+,.,ID=gene:TraesCS7B02G260800;biotype=protein_coding;gene_id=TraesCS7B02G260800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,509573965,509577289,.,+,.,ID=gene:TraesCS7B02G278500;biotype=protein_coding;gene_id=TraesCS7B02G278500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,518338133,518340295,.,-,.,ID=gene:TraesCS7B02G284300;biotype=protein_coding;gene_id=TraesCS7B02G284300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,529990274,530004504,.,-,.,ID=gene:TraesCS7B02G293100;biotype=protein_coding;gene_id=TraesCS7B02G293100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,536988561,536994530,.,+,.,ID=gene:TraesCS7B02G299800;biotype=protein_coding;gene_id=TraesCS7B02G299800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,547472937,547478187,.,-,.,ID=gene:TraesCS7B02G305500;biotype=protein_coding;gene_id=TraesCS7B02G305500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,553440524,553446910,.,+,.,ID=gene:TraesCS7B02G309200;biotype=protein_coding;gene_id=TraesCS7B02G309200;logic_name=iwgsc_high_conf
7B,IWGSC,gene,558992275,558992559,.,-,.,ID=gene:TraesCS7B02G313000;biotype=protein_coding;gene_id=TraesCS7B02G313000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,580132699,580136538,.,+,.,ID=gene:TraesCS7B02G326500;biotype=protein_coding;gene_id=TraesCS7B02G326500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,582652918,582655966,.,+,.,ID=gene:TraesCS7B02G327900;biotype=protein_coding;gene_id=TraesCS7B02G327900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,586965618,586969437,.,-,.,ID=gene:TraesCS7B02G331800;biotype=protein_coding;gene_id=TraesCS7B02G331800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,591949437,591950284,.,+,.,ID=gene:TraesCS7B02G336900;biotype=protein_coding;description=Histone H2A [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6C5Y5];gene_id=TraesCS7B02G336900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,592187688,592188635,.,-,.,ID=gene:TraesCS7B02G337100;biotype=protein_coding;gene_id=TraesCS7B02G337100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,594319165,594322556,.,-,.,ID=gene:TraesCS7B02G340000;biotype=protein_coding;gene_id=TraesCS7B02G340000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,601115143,601117242,.,+,.,ID=gene:TraesCS7B02G345300;biotype=protein_coding;gene_id=TraesCS7B02G345300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,603585437,603596838,.,-,.,ID=gene:TraesCS7B02G347000;biotype=protein_coding;description=Synaptotagmin-3 [Source:Projected from Arabidopsis thaliana (AT5G04220) UniProtKB/Swiss-Prot%3BAcc:Q7XA06];gene_id=TraesCS7B02G347000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,604327383,604332236,.,+,.,ID=gene:TraesCS7B02G348100;biotype=protein_coding;gene_id=TraesCS7B02G348100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,607909048,607911188,.,+,.,ID=gene:TraesCS7B02G350600;biotype=protein_coding;gene_id=TraesCS7B02G350600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,607927593,607938218,.,+,.,ID=gene:TraesCS7B02G350700;biotype=protein_coding;gene_id=TraesCS7B02G350700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,618759101,618763018,.,-,.,ID=gene:TraesCS7B02G357500;biotype=protein_coding;gene_id=TraesCS7B02G357500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,618848243,618852343,.,-,.,ID=gene:TraesCS7B02G357600;biotype=protein_coding;gene_id=TraesCS7B02G357600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,619159152,619169573,.,+,.,ID=gene:TraesCS7B02G357700;biotype=protein_coding;gene_id=TraesCS7B02G357700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,619169863,619174329,.,+,.,ID=gene:TraesCS7B02G357800;biotype=protein_coding;gene_id=TraesCS7B02G357800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,622411196,622411540,.,-,.,ID=gene:TraesCS7B02G359900;biotype=protein_coding;gene_id=TraesCS7B02G359900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,622670095,622673128,.,+,.,ID=gene:TraesCS7B02G360400;biotype=protein_coding;gene_id=TraesCS7B02G360400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,634567046,634568598,.,-,.,ID=gene:TraesCS7B02G369800;biotype=protein_coding;gene_id=TraesCS7B02G369800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,643500478,643503335,.,+,.,ID=gene:TraesCS7B02G379200;biotype=protein_coding;gene_id=TraesCS7B02G379200;logic_name=iwgsc_high_conf
7B,IWGSC,gene,647132483,647134229,.,+,.,ID=gene:TraesCS7B02G381900;biotype=protein_coding;gene_id=TraesCS7B02G381900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,648719578,648720863,.,-,.,ID=gene:TraesCS7B02G383000;biotype=protein_coding;gene_id=TraesCS7B02G383000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,667759697,667774134,.,+,.,ID=gene:TraesCS7B02G401500;biotype=protein_coding;gene_id=TraesCS7B02G401500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,672547010,672549351,.,-,.,ID=gene:TraesCS7B02G404300;biotype=protein_coding;description=Glycosyltransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6C9G3];gene_id=TraesCS7B02G404300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,674110948,674142820,.,+,.,ID=gene:TraesCS7B02G405700;biotype=protein_coding;gene_id=TraesCS7B02G405700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,675308455,675310777,.,+,.,ID=gene:TraesCS7B02G406600;biotype=protein_coding;gene_id=TraesCS7B02G406600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,675313213,675319653,.,-,.,ID=gene:TraesCS7B02G406700;biotype=protein_coding;gene_id=TraesCS7B02G406700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,678124719,678128411,.,-,.,ID=gene:TraesCS7B02G408900;biotype=protein_coding;gene_id=TraesCS7B02G408900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,686141549,686157029,.,+,.,ID=gene:TraesCS7B02G417900;biotype=protein_coding;gene_id=TraesCS7B02G417900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,690012782,690017154,.,+,.,ID=gene:TraesCS7B02G420700;biotype=protein_coding;gene_id=TraesCS7B02G420700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,693168795,693172701,.,-,.,ID=gene:TraesCS7B02G423800;biotype=protein_coding;gene_id=TraesCS7B02G423800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,705251306,705254066,.,+,.,ID=gene:TraesCS7B02G439900;biotype=protein_coding;description=Elongator complex protein 4 [Source:Projected from Arabidopsis thaliana (AT3G11220) UniProtKB/Swiss-Prot%3BAcc:Q9C778];gene_id=TraesCS7B02G439900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,705733614,705736627,.,+,.,ID=gene:TraesCS7B02G440100;biotype=protein_coding;gene_id=TraesCS7B02G440100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,705894981,705897376,.,-,.,ID=gene:TraesCS7B02G440300;biotype=protein_coding;gene_id=TraesCS7B02G440300;logic_name=iwgsc_high_conf
7B,IWGSC,gene,706159712,706162097,.,-,.,ID=gene:TraesCS7B02G441100;biotype=protein_coding;gene_id=TraesCS7B02G441100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,709589235,709592680,.,-,.,ID=gene:TraesCS7B02G446700;biotype=protein_coding;gene_id=TraesCS7B02G446700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,714517719,714522730,.,-,.,ID=gene:TraesCS7B02G453500;biotype=protein_coding;gene_id=TraesCS7B02G453500;logic_name=iwgsc_high_conf
7B,IWGSC,gene,717630687,717634406,.,-,.,ID=gene:TraesCS7B02G459800;biotype=protein_coding;gene_id=TraesCS7B02G459800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,717785349,717796197,.,+,.,ID=gene:TraesCS7B02G460100;biotype=protein_coding;gene_id=TraesCS7B02G460100;logic_name=iwgsc_high_conf
7B,IWGSC,gene,718081680,718102204,.,-,.,ID=gene:TraesCS7B02G460600;biotype=protein_coding;gene_id=TraesCS7B02G460600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,724168415,724170251,.,+,.,ID=gene:TraesCS7B02G466700;biotype=protein_coding;gene_id=TraesCS7B02G466700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,728964107,728966226,.,+,.,ID=gene:TraesCS7B02G473000;biotype=protein_coding;gene_id=TraesCS7B02G473000;logic_name=iwgsc_high_conf
7B,IWGSC,gene,732567014,732572899,.,+,.,ID=gene:TraesCS7B02G476400;biotype=protein_coding;gene_id=TraesCS7B02G476400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,736134862,736142475,.,+,.,ID=gene:TraesCS7B02G481600;biotype=protein_coding;gene_id=TraesCS7B02G481600;logic_name=iwgsc_high_conf
7B,IWGSC,gene,739382418,739386701,.,-,.,ID=gene:TraesCS7B02G481800;biotype=protein_coding;description=Chloroplastic group IIA intron splicing facilitator CRS1%2C chloroplastic [Source:Projected from Arabidopsis thaliana (AT5G16180) UniProtKB/Swiss-Prot%3BAcc:Q9LF10];gene_id=TraesCS7B02G481800;logic_name=iwgsc_high_conf
7B,IWGSC,gene,739390587,739392458,.,+,.,ID=gene:TraesCS7B02G481900;biotype=protein_coding;gene_id=TraesCS7B02G481900;logic_name=iwgsc_high_conf
7B,IWGSC,gene,741352830,741353351,.,-,.,ID=gene:TraesCS7B02G483400;biotype=protein_coding;gene_id=TraesCS7B02G483400;logic_name=iwgsc_high_conf
7B,IWGSC,gene,741482111,741484846,.,+,.,ID=gene:TraesCS7B02G483700;biotype=protein_coding;gene_id=TraesCS7B02G483700;logic_name=iwgsc_high_conf
7B,IWGSC,gene,744225835,744229577,.,+,.,ID=gene:TraesCS7B02G491400;biotype=protein_coding;gene_id=TraesCS7B02G491400;logic_name=iwgsc_high_conf
7D,IWGSC,gene,5330809,5337313,.,+,.,ID=gene:TraesCS7D02G012400;biotype=protein_coding;gene_id=TraesCS7D02G012400;logic_name=iwgsc_high_conf
7D,IWGSC,gene,5425484,5427286,.,+,.,ID=gene:TraesCS7D02G012800;biotype=protein_coding;gene_id=TraesCS7D02G012800;logic_name=iwgsc_high_conf
7D,IWGSC,gene,5459014,5464251,.,-,.,ID=gene:TraesCS7D02G013000;biotype=protein_coding;gene_id=TraesCS7D02G013000;logic_name=iwgsc_high_conf
7D,IWGSC,gene,6376366,6379191,.,-,.,ID=gene:TraesCS7D02G014200;biotype=protein_coding;description=Protein DETOXIFICATION [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6D3J8];gene_id=TraesCS7D02G014200;logic_name=iwgsc_high_conf
7D,IWGSC,gene,10035556,10038204,.,+,.,ID=gene:TraesCS7D02G021200;biotype=protein_coding;gene_id=TraesCS7D02G021200;logic_name=iwgsc_high_conf
7D,IWGSC,gene,20377880,20379480,.,+,.,ID=gene:TraesCS7D02G040200;biotype=protein_coding;description=Sulfotransferase [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6CWZ7];gene_id=TraesCS7D02G040200;logic_name=iwgsc_high_conf
7D,IWGSC,gene,24941700,24944247,.,+,.,ID=gene:TraesCS7D02G048300;biotype=protein_coding;gene_id=TraesCS7D02G048300;logic_name=iwgsc_high_conf
7D,IWGSC,gene,24945330,24950054,.,-,.,ID=gene:TraesCS7D02G048400;biotype=protein_coding;gene_id=TraesCS7D02G048400;logic_name=iwgsc_high_conf
7D,IWGSC,gene,34137278,34143850,.,+,.,ID=gene:TraesCS7D02G062500;biotype=protein_coding;gene_id=TraesCS7D02G062500;logic_name=iwgsc_high_conf
7D,IWGSC,gene,38726087,38728113,.,+,.,ID=gene:TraesCS7D02G068300;biotype=protein_coding;gene_id=TraesCS7D02G068300;logic_name=iwgsc_high_conf
7D,IWGSC,gene,38730163,38735319,.,-,.,ID=gene:TraesCS7D02G068400;biotype=protein_coding;gene_id=TraesCS7D02G068400;logic_name=iwgsc_high_conf
7D,IWGSC,gene,52513778,52526633,.,+,.,ID=gene:TraesCS7D02G085500;biotype=protein_coding;gene_id=TraesCS7D02G085500;logic_name=iwgsc_high_conf
7D,IWGSC,gene,52829591,52832227,.,+,.,ID=gene:TraesCS7D02G085900;biotype=protein_coding;gene_id=TraesCS7D02G085900;logic_name=iwgsc_high_conf
7D,IWGSC,gene,62155121,62162201,.,+,.,ID=gene:TraesCS7D02G102500;biotype=protein_coding;gene_id=TraesCS7D02G102500;logic_name=iwgsc_high_conf
7D,IWGSC,gene,63453206,63455816,.,-,.,ID=gene:TraesCS7D02G104100;biotype=protein_coding;gene_id=TraesCS7D02G104100;logic_name=iwgsc_high_conf
7D,IWGSC,gene,63940572,63943730,.,-,.,ID=gene:TraesCS7D02G105600;biotype=protein_coding;gene_id=TraesCS7D02G105600;logic_name=iwgsc_high_conf
7D,IWGSC,gene,65599420,65601414,.,-,.,ID=gene:TraesCS7D02G108900;biotype=protein_coding;gene_id=TraesCS7D02G108900;logic_name=iwgsc_high_conf
7D,IWGSC,gene,72216363,72216773,.,+,.,ID=gene:TraesCS7D02G117100;biotype=protein_coding;description=Histone H3 [Source:UniProtKB/TrEMBL%3BAcc:A0A077RTJ8];gene_id=TraesCS7D02G117100;logic_name=iwgsc_high_conf
7D,IWGSC,gene,83434574,83436963,.,+,.,ID=gene:TraesCS7D02G131500;biotype=protein_coding;gene_id=TraesCS7D02G131500;logic_name=iwgsc_high_conf
7D,IWGSC,gene,83455283,83456324,.,-,.,ID=gene:TraesCS7D02G131600;biotype=protein_coding;gene_id=TraesCS7D02G131600;logic_name=iwgsc_high_conf
7D,IWGSC,gene,91810059,91812262,.,+,.,ID=gene:TraesCS7D02G143700;biotype=protein_coding;gene_id=TraesCS7D02G143700;logic_name=iwgsc_high_conf
7D,IWGSC,gene,92568812,92575801,.,-,.,ID=gene:TraesCS7D02G144900;biotype=protein_coding;gene_id=TraesCS7D02G144900;logic_name=iwgsc_high_conf
7D,IWGSC,gene,126048810,126050809,.,-,.,ID=gene:TraesCS7D02G173700;biotype=protein_coding;gene_id=TraesCS7D02G173700;logic_name=iwgsc_high_conf
7D,IWGSC,gene,139308232,139310481,.,-,.,ID=gene:TraesCS7D02G186800;biotype=protein_coding;gene_id=TraesCS7D02G186800;logic_name=iwgsc_high_conf
7D,IWGSC,gene,163532297,163534600,.,-,.,ID=gene:TraesCS7D02G206400;biotype=protein_coding;gene_id=TraesCS7D02G206400;logic_name=iwgsc_high_conf
7D,IWGSC,gene,178937199,178942435,.,-,.,ID=gene:TraesCS7D02G218300;biotype=protein_coding;gene_id=TraesCS7D02G218300;logic_name=iwgsc_high_conf
7D,IWGSC,gene,194469349,194498346,.,-,.,ID=gene:TraesCS7D02G233100;biotype=protein_coding;description=Terpene cyclase/mutase family member [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6D1Y1];gene_id=TraesCS7D02G233100;logic_name=iwgsc_high_conf
7D,IWGSC,gene,205547583,205554255,.,-,.,ID=gene:TraesCS7D02G241200;biotype=protein_coding;description=Sodium/hydrogen exchanger [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6D1Q2];gene_id=TraesCS7D02G241200;logic_name=iwgsc_high_conf
7D,IWGSC,gene,254373538,254384619,.,+,.,ID=gene:TraesCS7D02G269400;biotype=protein_coding;gene_id=TraesCS7D02G269400;logic_name=iwgsc_high_conf
7D,IWGSC,gene,266390457,266397119,.,-,.,ID=gene:TraesCS7D02G277600;biotype=protein_coding;description=Peptidyl-prolyl cis-trans isomerase CYP71 [Source:Projected from Arabidopsis thaliana (AT3G44600) UniProtKB/Swiss-Prot%3BAcc:Q8W4D0];gene_id=TraesCS7D02G277600;logic_name=iwgsc_high_conf
7D,IWGSC,gene,289242381,289264865,.,+,.,ID=gene:TraesCS7D02G282700;biotype=protein_coding;gene_id=TraesCS7D02G282700;logic_name=iwgsc_high_conf
7D,IWGSC,gene,380188944,380194181,.,-,.,ID=gene:TraesCS7D02G300100;biotype=protein_coding;gene_id=TraesCS7D02G300100;logic_name=iwgsc_high_conf
7D,IWGSC,gene,407238214,407268761,.,-,.,ID=gene:TraesCS7D02G318800;biotype=protein_coding;gene_id=TraesCS7D02G318800;logic_name=iwgsc_high_conf
7D,IWGSC,gene,489673028,489675409,.,-,.,ID=gene:TraesCS7D02G378300;biotype=protein_coding;gene_id=TraesCS7D02G378300;logic_name=iwgsc_high_conf
7D,IWGSC,gene,513995269,513996394,.,-,.,ID=gene:TraesCS7D02G398000;biotype=protein_coding;gene_id=TraesCS7D02G398000;logic_name=iwgsc_high_conf
7D,IWGSC,gene,523392535,523392951,.,+,.,ID=gene:TraesCS7D02G406300;biotype=protein_coding;gene_id=TraesCS7D02G406300;logic_name=iwgsc_high_conf
7D,IWGSC,gene,575361920,575363262,.,-,.,ID=gene:TraesCS7D02G456600;biotype=protein_coding;gene_id=TraesCS7D02G456600;logic_name=iwgsc_high_conf
7D,IWGSC,gene,578177553,578179101,.,-,.,ID=gene:TraesCS7D02G463000;biotype=protein_coding;description=Auxin response factor [Source:UniProtKB/TrEMBL%3BAcc:A0A1D6CQU2];gene_id=TraesCS7D02G463000;logic_name=iwgsc_high_conf
7D,IWGSC,gene,598622780,598626944,.,-,.,ID=gene:TraesCS7D02G488800;biotype=protein_coding;gene_id=TraesCS7D02G488800;logic_name=iwgsc_high_conf
